id,Datetime,tweet,clean,Tweet_len,hashtags,n_htags,word_count,ev_emoji,stopwords,stem,emotion,polarity
1259412220015833089,2020-05-10 9:17:26,"RT @Te_Taipo: 5G-free Marin County in the US has a population of 261k people, 100k less than the population of Christchurch, touted all ove…",rt  te taipo  5g free marin county in the us has a population of 261k people 100k less than the population of christchurch touted all ove ,140,set(),0,24,0,rt taipo 5g free marin county us population 261k people 100k less population christchurch touted ove,rt te taipo 5g free marin counti us ha popul 261k peopl 100k less popul christchurch tout ove,0.11666666666666668,1
1259413119815704577,2020-05-10 9:21:01,"Oooooh really!  Seems intelligence doesn’t need 5G Huawei to spy even within China! Ha pay back? To matters of spying? lol 
 COVID-19 leaking from Wuhan laboratory is the ‘only plausible explanation’ - Sky News Australia https://t.co/WsbcrZu0mQ",oooooh really  seems intelligence doesn t need 5g huawei to spy even within china  ha pay back  to matters of spying  lol covid 19 leaking from wuhan laboratory is the  only plausible explanation  sky news australia,244,set(),0,36,0,oooooh really seems intelligence need 5g huawei spy even within china pay back matters spying lol covid 19 leaking wuhan laboratory plausible explanation sky news australia,oooh realli seem intellig need 5g huawei spi even within china ha pay back matter spi lol covid 19 leak wuhan laboratori onli plausibl explan sky news australia,0.3,1
1259413130301431809,2020-05-10 9:21:03,"99.99% 5G Free Russia (1 transmitter) sadly has 209,688 reported cases of #COVID_19 and 1,915 reported (mostly in the last 30 days) deaths. #Qanon #TheGreatAwaking https://t.co/Q3z6uQYDbj",9999  5g free russia  1 transmitter  sadly has 209688 reported cases of  covid 19 and 1915 reported  mostly in the last 30 days  deaths  qanon  thegreatawaking,187,"{'TheGreatAwaking', 'Qanon', 'COVID_19'}",3,26,0,9999 5g free russia 1 transmitter sadly 209688 reported cases covid 19 1915 reported mostly last 30 days deaths qanon thegreatawaking,999 5g free russia 1 transmitt sadli ha 209688 report case covid 19 1915 report mostli last 30 day death qanon thegreatawak,0.1,1
1259414434839097346,2020-05-10 9:26:14,@noplaceforsheep Apparently they've linked Covid with the roll out of 5G so blaming Gates. ???????????, noplaceforsheep apparently they've linked covid with the roll out of 5g so blaming gates            ,102,set(),0,15,0,noplaceforsheep apparently 've linked covid roll 5g blaming gates,noplaceforsheep appar they'v link covid roll 5g blame gate,0.05,1
1259414529781481472,2020-05-10 9:26:37,@DUNKZILLADavis Mark! that’s a bit far don’t you think? at least people who thing 5g causes COVID know when to eat!, dunkzilladavis mark  that s a bit far don t you think  at least people who thing 5g causes covid know when to eat ,115,set(),0,21,0,dunkzilladavis mark bit far think least people thing 5g causes covid know eat,dunkzilladavi mark bit far think least peopl thing 5g caus covid know eat,-0.09999999999999999,-1
1259414565017784320,2020-05-10 9:26:45,@mcashwide @KemiOlunloyo u are just reading without understanding...covid 19 is different from 5G effect...it has been tested in Kano..so why so much death in Kano Dr Kemi can confirm it that has  been once tested in Lagos and she felt the effects.., mcashwide  kemiolunloyo u are just reading without understandingcovid 19 is different from 5g effectit has been tested in kanoso why so much death in kano dr kemi can confirm it that has been once tested in lagos and she felt the effects,249,set(),0,42,0,mcashwide kemiolunloyo reading without understandingcovid 19 different 5g effectit tested kanoso much death kano dr kemi confirm tested lagos felt effects,mcashwid kemiolunloyo u read without understandingcovid 19 differ 5g effectit ha test kanoso whi much death kano dr kemi confirm ha onc test lago felt effect,0.1,1
1259414815870717952,2020-05-10 9:27:45,"@LandNoli Video unavailable, YouTube has removed all of David Icke's videos, and other connecting 5G with COVID-19 besides.", landnoli video unavailable youtube has removed all of david icke's videos and other connecting 5g with covid 19 besides,123,set(),0,18,0,landnoli video unavailable youtube removed david 's videos connecting 5g covid 19 besides,landnoli video unavail youtub ha remov david icke' video connect 5g covid 19 besid,-0.125,-1
1259415634242179072,2020-05-10 9:31:00,@ouninpohja4661 @9NewsMelb @LanaMurphy Just shows how silly you are. Don’t you know when you say 5G twice you are automatically infected with COVID. Lucky these cray cray protestors were there to inform us all. 😜, ouninpohja4661  9newsmelb  lanamurphy just shows how silly you are don t you know when you say 5g twice you are automatically infected with covid lucky these cray cray protestors were there to inform us all  ,212,set(),0,35,1,ouninpohja4661 9newsmelb lanamurphy shows silly know say 5g twice automatically infected covid lucky cray cray protestors inform us,ouninpohja 4661 9newsmelb lanamurphi show silli know say 5g twice automat infect covid lucki cray cray protestor inform us,-0.08333333333333334,-1
1259415666605481991,2020-05-10 9:31:08,"@suzanne_cass Anti-5G conspiracy theories floating around - people who believe fmr Microsoft boss Bill Gates is connected to the COVID-19 pandemic. Viewing the footage of those protests, reckon most were confused abt why they were even protesting. Weird times.", suzanne cass anti 5g conspiracy theories floating around people who believe fmr microsoft boss bill gates is connected to the covid 19 pandemic viewing the footage of those protests reckon most were confused abt why they were even protesting weird times,260,set(),0,39,0,suzanne cass anti 5g conspiracy theories floating around people believe fmr microsoft boss bill gates connected covid 19 pandemic viewing footage protests reckon confused abt even protesting weird times,suzann cass anti 5g conspiraci theori float around peopl believ fmr microsoft boss bill gate connect covid 19 pandem view footag protest reckon confus abt whi even protest weird time,-0.13333333333333333,-1
1259415840371269634,2020-05-10 9:31:49,RT @poddiguy: @LesStonehouse I had it sort of explained today  Bill gates is behind the Covid virus to sell us all vaccinations and inplant…,rt  poddiguy   lesstonehouse i had it sort of explained today bill gates is behind the covid virus to sell us all vaccinations and inplant ,140,set(),0,24,0,rt poddiguy lesstonehouse sort explained today bill gates behind covid virus sell us vaccinations inplant,rt poddiguy lesstonehous sort explain today bill gate behind covid viru sell us vaccin inplant,-0.4,-1
1259416060517851136,2020-05-10 9:32:42,@thosheee @LandNoli 5G is far more deadly than COVID-19, thosheee  landnoli 5g is far more deadly than covid 19,55,set(),0,9,0,thosheee landnoli 5g far deadly covid 19,thoshee landnoli 5g far deadli covid 19,0.13333333333333333,1
1259416879694741505,2020-05-10 9:35:57,"@JimRealf @aarasheed12 @vanguardngrnews But how sure are we of d investigation? Were all d buried corpses exhumed &amp; autopsy performed? There's this message flying online that it's 5G that killed people in Kano not CoViD and today/Mon/Tues, they'll roll out 5G in Lagos. These deaths are really so much.", jimrealf  aarasheed12  vanguardngrnews but how sure are we of d investigation  were all d buried corpses exhumed   autopsy performed  there's this message flying online that it's 5g that killed people in kano not covid and today mon tues they'll roll out 5g in lagos these deaths are really so much,306,set(),0,49,0,jimrealf aarasheed12 vanguardngrnews sure investigation buried corpses exhumed autopsy performed 's message flying online 's 5g killed people kano covid today tues 'll roll 5g lagos deaths really much,jimrealf aarashe 12 vanguardngrnew sure investig buri corps exhum autopsi perform there' thi messag fli onlin it' 5g kill peopl kano covid today mon tue they'll roll 5g lago death realli much,0.16666666666666666,1
1259418257557094401,2020-05-10 9:41:26,"RT @Te_Taipo: 99.99% 5G Free Russia (1 transmitter) sadly has 209,688 reported cases of #COVID_19 and 1,915 reported (mostly in the last 30…",rt  te taipo  9999  5g free russia  1 transmitter  sadly has 209688 reported cases of  covid 19 and 1915 reported  mostly in the last 30 ,140,{'COVID_19'},1,23,0,rt taipo 9999 5g free russia 1 transmitter sadly 209688 reported cases covid 19 1915 reported mostly last 30,rt te taipo 999 5g free russia 1 transmitt sadli ha 209688 report case covid 19 1915 report mostli last 30,0.1,1
1259419330078478337,2020-05-10 9:45:41,"listen. take all trumpers, tories, 5g mast-ers and covid protesters, bring em to england and let them all live together. one big happy, terrifyingly angry &amp; stupid family. the rest of us can spread out: europe, US, oz, wherever! n we can all just be fucking normal together. win!",listen take all trumpers tories 5g mast ers and covid protesters bring em to england and let them all live together one big happy terrifyingly angry   stupid family the rest of us can spread out  europe us oz wherever  n we can all just be fucking normal together win ,283,set(),0,49,0,listen trumpers tories 5g mast ers covid protesters bring england let live together big happy terrifyingly angry stupid family rest us spread europe us oz wherever fucking normal together win,listen take trumper tori 5g mast er covid protest bring em england let live togeth one big happi terrifyingli angri stupid famili rest us spread europ us oz wherev n fuck normal togeth win,0.0837662337662338,1
1259420518052032513,2020-05-10 9:50:25,Not just about COVID restrictions - anti vaxxers and 5G plus numerous other conspiracies no doubt. Victoria's coronavirus blitz tests 150k people as protesters arrested for breaching restrictions https://t.co/XtaVqXnC8y,not just about covid restrictions anti vaxxers and 5g plus numerous other conspiracies no doubt victoria's coronavirus blitz tests 150k people as protesters arrested for breaching restrictions,219,set(),0,29,0,covid restrictions anti vaxxers 5g plus numerous conspiracies doubt victoria 's coronavirus blitz tests 150k people protesters arrested breaching restrictions,covid restrict anti vaxxer 5g plu numer conspiraci doubt victoria' coronaviru blitz test 150k peopl protest arrest breach restrict,-0.0625,-1
1259420768657498112,2020-05-10 9:51:24,"RT @Jay_Holocene: Ok, so experts warn us years ago about possible 5g health effects - everyone laughs

5g rolls out and those exact effects…",rt  jay holocene  ok so experts warn us years ago about possible 5g health effects everyone laughs 5g rolls out and those exact effects ,140,set(),0,24,0,rt jay holocene ok experts warn us years ago possible 5g health effects everyone laughs 5g rolls exact effects,rt jay holocen ok expert warn us year ago possibl 5g health effect everyon laugh 5g roll exact effect,0.25,1
1259421246346924032,2020-05-10 9:53:18,"branson keeps fucking with the wifi and im going to start a whatsapp chain message saying ""Asalamualaikum Brothers and Sisters 🙏🏽 ⚠️ WARNING PLZ DONT IGNORE ⚠️ 🚨 If You Are a Virgin Media User With Issues It's Because They're Installing 5G For the Second Wave of Covid-19 🚨",branson keeps fucking with the wifi and im going to start a whatsapp chain message saying  asalamualaikum brothers and sisters       warning plz dont ignore      if you are a virgin media user with issues it's because they're installing 5g for the second wave of covid 19  ,273,set(),0,49,0,branson keeps fucking wifi going start whatsapp chain message saying asalamualaikum brothers sisters warning plz dont ignore virgin media user issues 's 're installing 5g second wave covid 19,branson keep fuck wifi im go start whatsapp chain messag say asalamualaikum brother sister warn plz dont ignor virgin media user issu it' becaus they'r instal 5g second wave covid 19,-0.3,-1
1259421354371104770,2020-05-10 9:53:44,"RT @Te_Taipo: 5G-free Marin County in the US has a population of 261k people, 100k less than the population of Christchurch, touted all ove…",rt  te taipo  5g free marin county in the us has a population of 261k people 100k less than the population of christchurch touted all ove ,140,set(),0,24,0,rt taipo 5g free marin county us population 261k people 100k less population christchurch touted ove,rt te taipo 5g free marin counti us ha popul 261k peopl 100k less popul christchurch tout ove,0.11666666666666668,1
1259421969411387392,2020-05-10 9:56:11,"@GuardianNigeria Till date, can we say d cause of Kano deaths're confirmed? B/c though dey were said to be due 2 CoViD, d number were not added to CoViD deaths. I hope this message flying online - dat it's 5G that killed people in Kano and 2day/Mon/Tues, they'll roll it out in Lagos - isn't true.", guardiannigeria till date can we say d cause of kano deaths're confirmed  b c though dey were said to be due 2 covid d number were not added to covid deaths i hope this message flying online dat it's 5g that killed people in kano and 2day mon tues they'll roll it out in lagos isn't true,297,set(),0,56,0,guardiannigeria date say cause kano deaths 're confirmed b though dey said due 2 covid number added covid deaths hope message flying online 's 5g killed people kano 2day tues 'll roll lagos n't true,guardiannigeria till date say caus kano deaths'r confirm b c though dey said due 2 covid number ad covid death hope thi messag fli onlin dat it' 5g kill peopl kano 2day mon tue they'll roll lago true,0.10625,1
1259423192235470848,2020-05-10 10:01:02,"@9NewsAUS @LanaMurphy I think isolation has really taken its toll 🙄 how can 5G be the cause of covid when countries that have covid, dont have 5G i.e. Colombia etc 🤯", 9newsaus  lanamurphy i think isolation has really taken its toll   how can 5g be the cause of covid when countries that have covid dont have 5g ie colombia etc  ,165,set(),0,31,-1,9newsaus lanamurphy think isolation really taken toll 5g cause covid countries covid dont 5g ie colombia etc,9newsau lanamurphi think isol ha realli taken toll 5g caus covid countri covid dont 5g ie colombia etc,0.2,1
1259423352768217088,2020-05-10 10:01:40,"I didn't know there was a 5g conspiracy going around where it's responsible for COVID 19. I thought all it did was microwave a person testes/ovaries into a little pile of ash. I am so out of date. Oh, and, I heard there was no extra charge for the service.",i didn't know there was a 5g conspiracy going around where it's responsible for covid 19 i thought all it did was microwave a person testes ovaries into a little pile of ash i am so out of date oh and i heard there was no extra charge for the service,256,set(),0,50,0,n't know 5g conspiracy going around 's responsible covid 19 thought microwave person testes ovaries little pile ash date oh heard extra charge service,know wa 5g conspiraci go around it' respons covid 19 thought wa microwav person test ovari littl pile ash date oh heard wa extra charg servic,0.00416666666666667,1
1259423421848526848,2020-05-10 10:01:57,"RT @SmartCityexpo: #Covid19's accelerating cities' adoption of #smartcity tech to build #resilience, such as #Drones, new types of #surveil…",rt  smartcityexpo   covid19's accelerating cities' adoption of  smartcity tech to build  resilience such as  drones new types of  surveil ,140,"{""Covid19's"", 'smartcity', 'surveil…', 'resilience,', 'Drones,'}",5,19,0,rt smartcityexpo covid19 's accelerating cities ' adoption smartcity tech build resilience drones new types surveil,rt smartcityexpo covid 19 ' acceler citi ' adopt smartciti tech build resili drone new type surveil,0.06818181818181818,1
1259423886858424320,2020-05-10 10:03:48,And in turn that only works within the context of a scientific community with some minimal form of gatekeeping. I don't want 5G conspiracists commenting on my COVID-19 virology preprint. /5,and in turn that only works within the context of a scientific community with some minimal form of gatekeeping i don't want 5g conspiracists commenting on my covid 19 virology preprint 5,189,set(),0,31,0,turn works within context scientific community minimal form gatekeeping n't 5g conspiracists commenting covid 19 virology preprint 5,turn onli work within context scientif commun minim form gatekeep want 5g conspiracist comment covid 19 virolog preprint 5,-0.05,-1
1259424218065678336,2020-05-10 10:05:07,@Peter_Fitz It seems an even better story teller than your good self has these hapless fools convinced that COVID results from a 5G network and is a US commercial conspiracy... although some believe the US President perhaps ? Hope you can get to the bottom of it and explain it to us ?, peter fitz it seems an even better story teller than your good self has these hapless fools convinced that covid results from a 5g network and is a us commercial conspiracy although some believe the us president perhaps   hope you can get to the bottom of it and explain it to us  ,285,set(),0,53,0,fitz seems even better story teller good self hapless fools convinced covid results 5g network us commercial conspiracy although believe us president perhaps hope get bottom explain us,peter fitz seem even better stori teller good self ha hapless fool convinc covid result 5g network us commerci conspiraci although believ us presid perhap hope get bottom explain us,0.15,1
1259424337452429317,2020-05-10 10:05:35,"For more interesting facts 🤓 follow me @iknowfactso
#Facts #FactCheck #factchecking #FF7R #nasa #Hubble #FactsMatter #Instagram #instalike #COVID #5G #blogging #blog #bbcnews #Inspiration #Instagram #InsecureHBO #instagood https://t.co/sIFtWezsnP",for more interesting facts   follow me  iknowfactso  facts  factcheck  factchecking  ff7r  nasa  hubble  factsmatter  instagram  instalike  covid  5g  blogging  blog  bbcnews  inspiration  instagram  insecurehbo  instagood,246,"{'nasa', 'Hubble', 'FactsMatter', 'blogging', 'factchecking', 'bbcnews', 'Facts', 'instagood', 'Instagram', 'FactCheck', 'InsecureHBO', 'instalike', '5G', 'Inspiration', 'COVID', 'blog', 'FF7R'}",17,27,1,interesting facts follow iknowfactso facts factcheck factchecking ff7r nasa hubble factsmatter instagram instalike covid 5g blogging blog bbcnews inspiration instagram insecurehbo instagood,interest fact follow iknowfactso fact factcheck factcheck ff7r nasa hubbl factsmatt instagram instalik covid 5g blog blog bbcnew inspir instagram insecurehbo instagood,0.5,1
1259424391412289536,2020-05-10 10:05:48,"@StefSimanowitz @neil_ferguson The UK government approach to Covid-19 makes a lot of sense:
1. It’s a a Dunkirk moment for their base
2. It’s a smokescreen for both brexit and Huawei 5G

For if we go ahead with the latter, Trump can and probably will call for our expulsion from NATO as a security risk", stefsimanowitz  neil ferguson the uk government approach to covid 19 makes a lot of sense  1 it s a a dunkirk moment for their base 2 it s a smokescreen for both brexit and huawei 5g for if we go ahead with the latter trump can and probably will call for our expulsion from nato as a security risk,302,set(),0,55,0,stefsimanowitz neil ferguson uk government approach covid 19 makes lot sense 1 dunkirk moment base 2 smokescreen brexit huawei 5g go ahead latter trump probably call expulsion nato security risk,stefsimanowitz neil ferguson uk govern approach covid 19 make lot sens 1 dunkirk moment base 2 smokescreen brexit huawei 5g go ahead latter trump probabl call expuls nato secur risk,-0.4,-1
1259424404297129984,2020-05-10 10:05:51,"RT @iknow_facts: For more interesting facts 🤓 follow me @iknowfactso
#Facts #FactCheck #factchecking #FF7R #nasa #Hubble #FactsMatter #Inst…",rt  iknow facts  for more interesting facts   follow me  iknowfactso  facts  factcheck  factchecking  ff7r  nasa  hubble  factsmatter  inst ,140,"{'nasa', 'Hubble', 'FactsMatter', 'factchecking', 'Facts', 'FactCheck', 'Inst…', 'FF7R'}",8,18,1,rt iknow facts interesting facts follow iknowfactso facts factcheck factchecking ff7r nasa hubble factsmatter inst,rt iknow fact interest fact follow iknowfactso fact factcheck factcheck ff7r nasa hubbl factsmatt inst,0.5,1
1259424610832941062,2020-05-10 10:06:40,"5G Infested Thailand.... has one of the lowest contraction rate of #COVID_19 in the world. 
#Qanon losers #TheGreatAwaking https://t.co/NpfGZa2TaT",5g infested thailand has one of the lowest contraction rate of  covid 19 in the world  qanon losers  thegreatawaking,146,"{'TheGreatAwaking', 'Qanon', 'COVID_19'}",3,19,0,5g infested thailand lowest contraction rate covid 19 world qanon losers thegreatawaking,5g infest thailand ha one lowest contract rate covid 19 world qanon loser thegreatawak,-0.2,-1
1259424636133011457,2020-05-10 10:06:46,"RT @tamsinroses: CMO Brendan Murphy slams 5G COVID conspiracy theorists: ""I have unfortunately received a lot of communication from these c…",rt  tamsinroses  cmo brendan murphy slams 5g covid conspiracy theorists   i have unfortunately received a lot of communication from these c ,140,set(),0,21,0,rt tamsinroses cmo brendan murphy slams 5g covid conspiracy theorists unfortunately received lot communication,rt tamsinros cmo brendan murphi slam 5g covid conspiraci theorist unfortun receiv lot commun c,-0.5,-1
1259425195011592193,2020-05-10 10:09:00,RT @oohincensed: The strength of the frequency from 5G deprives the body of the molecules needed to absorb sufficient oxygen for a well fun…,rt  oohincensed  the strength of the frequency from 5g deprives the body of the molecules needed to absorb sufficient oxygen for a well fun ,140,set(),0,24,0,rt oohincensed strength frequency 5g deprives body molecules needed absorb sufficient oxygen well fun,rt oohincens strength frequenc 5g depriv bodi molecul need absorb suffici oxygen well fun,0.3,1
1259425579369185282,2020-05-10 10:10:31,RT @sTeamTraen: And in turn that only works within the context of a scientific community with some minimal form of gatekeeping. I don't wan…,rt  steamtraen  and in turn that only works within the context of a scientific community with some minimal form of gatekeeping i don't wan ,140,set(),0,24,0,rt steamtraen turn works within context scientific community minimal form gatekeeping n't wan,rt steamtraen turn onli work within context scientif commun minim form gatekeep wan,-0.10000000000000002,-1
1259426490602659840,2020-05-10 10:14:09,"@AEC_Foundation @KemiOlunloyo I think not, Covid-19 and 5G are two different things, I want you to know that before the birth of this evil Chinese Organised Virus, 5g were already in use in some countries of the world. I still don't believe that the developers of 5g would do so without embedding rectifier", aec foundation  kemiolunloyo i think not covid 19 and 5g are two different things i want you to know that before the birth of this evil chinese organised virus 5g were already in use in some countries of the world i still don't believe that the developers of 5g would do so without embedding rectifier,306,set(),0,53,0,aec foundation kemiolunloyo think covid 19 5g two different things know birth evil chinese organised virus 5g already use countries world still n't believe developers 5g would without embedding rectifier,aec foundat kemiolunloyo think covid 19 5g two differ thing want know befor birth thi evil chines organis viru 5g alreadi use countri world still believ develop 5g would without embed rectifi,-0.3333333333333333,-1
1259426601105649664,2020-05-10 10:14:35,"RT @_rebase: saying 5G towers spread covid is batshit crazy, but so is banning golf and fishing for the same reason...",rt   rebase  saying 5g towers spread covid is batshit crazy but so is banning golf and fishing for the same reason,118,set(),0,21,0,rt rebase saying 5g towers spread covid batshit crazy banning golf fishing reason,rt rebas say 5g tower spread covid batshit crazi ban golf fish reason,-0.3,-1
1259428484046155776,2020-05-10 10:22:04,"Its daily mail but ???

Daily Mail: Huge crowd of protesters clash with cops during wild rally against tough lockdown laws - as frustrated residents are joined by anti-vaxxers and conspiracy theorists who blame 5G for COVID-19.
https://t.co/fZ6SLlMOKD

via @GoogleNews",its daily mail but     daily mail  huge crowd of protesters clash with cops during wild rally against tough lockdown laws as frustrated residents are joined by anti vaxxers and conspiracy theorists who blame 5g for covid 19 via  googlenews,268,set(),0,40,0,daily mail daily mail huge crowd protesters clash cops wild rally tough lockdown laws frustrated residents joined anti vaxxers conspiracy theorists blame 5g covid 19 via googlenews,daili mail daili mail huge crowd protest clash cop dure wild ralli tough lockdown law frustrat resid join anti vaxxer conspiraci theorist blame 5g covid 19 googlenew,-0.09814814814814814,-1
1259429392339668999,2020-05-10 10:25:40,The covid and 5g conspirists are next level mad people 🤯,the covid and 5g conspirists are next level mad people  ,56,set(),0,11,-1,covid 5g conspirists next level mad people,covid 5g conspirist next level mad peopl,-0.3125,-1
1259429501865390081,2020-05-10 10:26:06,"RT @matoxley: @MotoGPJules Good morning COVID-19 conspiracy theorists, may I introduce you to MotoGP 2015 conspiracy theorists. I think you…",rt  matoxley   motogpjules good morning covid 19 conspiracy theorists may i introduce you to motogp 2015 conspiracy theorists i think you ,140,set(),0,20,0,rt matoxley motogpjules good morning covid 19 conspiracy theorists may introduce motogp 2015 conspiracy theorists think,rt matoxley motogpjul good morn covid 19 conspiraci theorist may introduc motogp 2015 conspiraci theorist think,0.7,1
1259429817730162688,2020-05-10 10:27:22,"Some Pastors have Pool of  Bethesda in their church, some say 5G caused Covid-19, others give ""scammish"" prophecies but Indabosky is the fake Pastor 🙄.

Call out all 🤡 or remain silent.",some pastors have pool of bethesda in their church some say 5g caused covid 19 others give  scammish  prophecies but indabosky is the fake pastor   call out all   or remain silent,185,set(),0,32,0,pastors pool bethesda church say 5g caused covid 19 others give scammish prophecies indabosky fake pastor call remain silent,pastor pool bethesda church say 5g caus covid 19 give scammish propheci indaboski fake pastor call remain silent,-0.25,-1
1259429887472877570,2020-05-10 10:27:38,RT @KerslakeC: I didn't know there was a 5g conspiracy going around where it's responsible for COVID 19. I thought all it did was microwave…,rt  kerslakec  i didn't know there was a 5g conspiracy going around where it's responsible for covid 19 i thought all it did was microwave ,140,set(),0,25,0,rt kerslakec n't know 5g conspiracy going around 's responsible covid 19 thought microwave,rt kerslakec know wa 5g conspiraci go around it' respons covid 19 thought wa microwav,0.2,1
1259430214406254592,2020-05-10 10:28:56,"Disaster capitalism in the age of CoVid. A nuanced look at how Eric Schmidt and Bill Gates are capitalising on their need for AI and 5G in the guise of remote learning and tele health. A must-read.

https://t.co/dA6WTvObKM",disaster capitalism in the age of covid a nuanced look at how eric schmidt and bill gates are capitalising on their need for ai and 5g in the guise of remote learning and tele health a must read,222,set(),0,38,0,disaster capitalism age covid nuanced look eric schmidt bill gates capitalising need 5g guise remote learning health must read,disast capit age covid nuanc look eric schmidt bill gate capitalis need ai 5g guis remot learn tele health must read,-0.1,-1
1259431532932018177,2020-05-10 10:34:11,#COVID__19 &amp;  #5G +  #vaccine = +ve Perfect Correlation, covid  19    5g    vaccine    ve perfect correlation,59,"{'COVID__19', 'vaccine', '5G'}",3,9,0,covid 19 5g vaccine perfect correlation,covid 19 5g vaccin perfect correl,1.0,1
1259434431485534210,2020-05-10 10:45:42,"Good morning to everyone except to those who, sadly, still claim 5G antennas spread coronavirus. #Covid_19 #JustDont #ThatsNotCool.",good morning to everyone except to those who sadly still claim 5g antennas spread coronavirus  covid 19  justdont  thatsnotcool,131,"{'ThatsNotCool.', 'Covid_19', 'JustDont'}",3,18,0,good morning everyone except sadly still claim 5g antennas spread coronavirus covid 19 justdont thatsnotcool,good morn everyon except sadli still claim 5g antenna spread coronaviru covid 19 justdont thatsnotcool,0.09999999999999998,1
1259435035096162305,2020-05-10 10:48:06,"Now wait just a minute... I thought the Coronavirus was caused by 5G! Now it’s a ploy from the big pharma companies?

These conspiracy theorist better form a council and decide together what exactly COVID-19 really is. We Americans deserve to know! https://t.co/Fqj4uN2pyJ",now wait just a minute i thought the coronavirus was caused by 5g  now it s a ploy from the big pharma companies  these conspiracy theorist better form a council and decide together what exactly covid 19 really is we americans deserve to know ,272,set(),0,43,0,wait minute thought coronavirus caused 5g ploy big pharma companies conspiracy theorist better form council decide together exactly covid 19 really americans deserve know,wait minut thought coronaviru wa caus 5g ploy big pharma compani conspiraci theorist better form council decid togeth exactli covid 19 realli american deserv know,0.2375,1
1259435746902999041,2020-05-10 10:50:55,"RT @_rebase: saying 5G towers spread covid is batshit crazy, but so is banning golf and fishing for the same reason...",rt   rebase  saying 5g towers spread covid is batshit crazy but so is banning golf and fishing for the same reason,118,set(),0,21,0,rt rebase saying 5g towers spread covid batshit crazy banning golf fishing reason,rt rebas say 5g tower spread covid batshit crazi ban golf fish reason,-0.3,-1
1259435819619647491,2020-05-10 10:51:13,"So these rallies were not just in Melbourne &amp; Sydney but all over the world? Give us freedom (or gimme #coronavirus) arrest Bill Gates/ stop 5G/ Covid is a conspiracy and/or hoax! #QAnons lurking with babies and prams, government is dictatorship! Deidre Chambers, what a surprise! https://t.co/FI6ZOJAL7M",so these rallies were not just in melbourne   sydney but all over the world  give us freedom  or gimme  coronavirus  arrest bill gates stop 5g covid is a conspiracy and or hoax   qanons lurking with babies and prams government is dictatorship  deidre chambers what a surprise ,308,"{'coronavirus)', 'QAnons'}",2,47,0,rallies melbourne sydney world give us freedom gim coronavirus arrest bill gates stop 5g covid conspiracy hoax qanons lurking babies prams government dictatorship deidre chambers surprise,ralli melbourn sydney world give us freedom gimm coronaviru arrest bill gate stop 5g covid conspiraci hoax qanon lurk babi pram govern dictatorship deidr chamber surpris,-0.05,-1
1259435965808095233,2020-05-10 10:51:48,"@mikko As pointed out by others, Gates' history and work in healthcare are being respun by ConTheo people as ""they'll be chipping us""

It also intersects with ""covid is nanotech"" and ""covid is spread/activated/... by 5g"" shit

Uncomprehending facing the unknown, mistakes aplenty.", mikko as pointed out by others gates' history and work in healthcare are being respun by contheo people as  they'll be chipping us  it also intersects with  covid is nanotech  and  covid is spread activated by 5g  shit uncomprehending facing the unknown mistakes aplenty,280,set(),0,43,0,mikko pointed others gates ' history work healthcare respun contheo people 'll chipping us intersects covid nanotech covid spread activated 5g shit uncomprehending facing unknown mistakes aplenty,mikko point gate ' histori work healthcar respun contheo peopl they'll chip us also intersect covid nanotech covid spread activ 5g shit uncomprehend face unknown mistak aplenti,-0.15000000000000002,-1
1259437044427718656,2020-05-10 10:56:05,"RT @_rebase: saying 5G towers spread covid is batshit crazy, but so is banning golf and fishing for the same reason...",rt   rebase  saying 5g towers spread covid is batshit crazy but so is banning golf and fishing for the same reason,118,set(),0,21,0,rt rebase saying 5g towers spread covid batshit crazy banning golf fishing reason,rt rebas say 5g tower spread covid batshit crazi ban golf fish reason,-0.3,-1
1259437252540878853,2020-05-10 10:56:54,"@Rosie_Griffiths I do love the cause / effect fallacy. 
I see lots of people sharing now how 5G hot spots are where there are COVID outbreaks (densely populated areas). It’s quite easy to find correlation, doesn’t mean it is causative (eg graph here) https://t.co/Ffmy6TGHUR", rosie griffiths i do love the cause effect fallacy i see lots of people sharing now how 5g hot spots are where there are covid outbreaks  densely populated areas  it s quite easy to find correlation doesn t mean it is causative  eg graph here ,274,set(),0,44,0,rosie griffiths love cause effect fallacy see lots people sharing 5g hot spots covid outbreaks densely populated areas quite easy find correlation mean causative graph,rosi griffith love caus effect fallaci see lot peopl share 5g hot spot covid outbreak dens popul area quit easi find correl mean caus eg graph,0.21770833333333334,1
1259439578169016320,2020-05-10 11:06:09,"RT @_rebase: saying 5G towers spread covid is batshit crazy, but so is banning golf and fishing for the same reason...",rt   rebase  saying 5g towers spread covid is batshit crazy but so is banning golf and fishing for the same reason,118,set(),0,21,0,rt rebase saying 5g towers spread covid batshit crazy banning golf fishing reason,rt rebas say 5g tower spread covid batshit crazi ban golf fish reason,-0.3,-1
